orf_id,st1_200m,st1_400m,st1_50m,st1_90m,st1_120m,st1_300m,st3_40m,st3_60m,st3_120m,st3_150m,st3_200m,st3_250m,st3_300m,st3_400m,st3_500m,st3_550m,st3_600m,st3_800m,st5_20m,st5_80m,st5_120m,st5_200m,st5_50m,st5_300m,st5_400m,st5_500m,st5_600m,st6_40m,st6_80m,st6_200m,st8_40m,st8_70m,st8_200m,st9_40m,st9_70m,st9_380m,st12_40m,st12_120m,st12_300m,st12_1900m,orf_length_aa
contig_1650099_1_1002_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,2,4,0,1,0,0,0,0,0,0,0,334
contig_1650386_1_224_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,74.66666667
contig_1650529_1_1382_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,460.6666667
contig_1650653_1_455_+,0,0,1,2,1,0,2,2,2,1,2,1,2,1,0,1,1,1,2,2,1,2,2,0,2,2,2,3,4,1,1,1,2,0,1,0,1,1,1,0,151.6666667
contig_1650744_430_936_+,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,3,3,2,2,3,2,0,2,1,1,1,0,0,169
contig_1650755_1_352_+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,117.3333333
contig_1650838_1_662_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,220.6666667
contig_1651134_1_789_-,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,6,4,3,0,6,0,0,0,0,5,2,0,4,4,0,0,3,0,0,1,0,0,263
contig_1651234_1_596_+,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,3,2,0,1,2,0,0,1,0,1,1,0,0,198.6666667
contig_1651240_422_895_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
contig_1651602_1_448_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,149.3333333
contig_1652620_1_617_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,205.6666667
contig_1654662_1160_1807_+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
contig_1654807_1_988_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,329.3333333
contig_1654876_195_1020_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,275.3333333
contig_1655182_1_495_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,165
contig_1655226_1_340_-,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,113.3333333
contig_1656508_1_447_-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149
contig_1656580_448_787_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.3333333
contig_1657152_1_980_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,326.6666667
contig_1657305_1_268_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,3,1,0,1,1,2,0,2,0,0,0,0,0,89.33333333
contig_16579_301_1005_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
contig_1657909_1_285_+,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,95
contig_1658895_1_770_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,256.6666667
contig_1659310_44_751_+,0,0,1,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0,2,1,3,2,1,2,1,0,0,2,0,3,2,0,0,236
contig_1659446_1_1015_+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,338.3333333
contig_1659502_1_752_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250.6666667
contig_1659548_121_841_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,240.3333333
contig_1659668_70_552_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,161
contig_1659818_1_1131_-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,4,0,2,3,0,0,1,0,0,0,0,0,377
contig_1659829_1_1312_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,437.3333333
contig_1660010_1_787_+,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,2,2,1,2,0,0,0,1,1,1,0,1,4,0,1,0,0,0,0,0,262.3333333
contig_1660018_1_395_+,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,2,0,0,131.6666667
contig_1660030_1_1897_-,0,0,0,1,1,0,2,1,1,2,1,1,1,0,0,0,1,2,4,6,2,2,2,3,4,3,2,10,7,9,4,4,8,0,8,0,8,5,2,0,632.3333333
contig_1660943_1_1044_-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,348
contig_1660976_491_1371_+,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,293.6666667
contig_1661089_1_485_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,161.6666667
contig_1661797_1_569_+,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,189.6666667
contig_1662161_224_837_+,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.6666667
contig_1662750_144_725_-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
contig_1662787_1_636_-,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,212
contig_1663547_1_911_+,0,0,3,2,3,0,3,4,3,1,1,1,1,0,0,0,0,0,11,3,3,2,11,2,2,4,3,10,7,6,7,8,2,0,5,2,3,4,1,0,303.6666667
contig_1664648_271_637_+,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,122.3333333
contig_1665073_57_593_-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,179
contig_1665127_1_784_+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,261.3333333
contig_1665502_1_468_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,156
contig_1665705_1_314_+,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,3,0,2,4,0,1,104.6666667
contig_1665940_465_841_+,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,125.6666667
contig_1667872_51_526_-,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,158.6666667
contig_1674490_1_396_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,132
contig_1676601_1_794_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,264.6666667
contig_1676676_51_363_+,0,0,2,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,6,1,2,3,1,0,1,0,1,0,0,0,0,1,0,0,0,104.3333333
contig_1676948_1_691_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.3333333
contig_1678521_1_462_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,154
contig_1685043_1_425_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.6666667
contig_1685169_1_466_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155.3333333
contig_1685578_1_802_-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,267.3333333
contig_1687016_1_789_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,1,0,2,0,0,1,0,0,263
contig_1689280_1_463_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.3333333
contig_1690320_1_557_+,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.6666667
contig_1691864_1_748_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,249.3333333
contig_1692031_1067_2027_+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.3333333
contig_1692271_1_650_+,4,0,3,4,1,0,0,2,0,0,1,3,2,2,4,3,3,1,5,1,0,1,5,0,4,7,5,5,7,4,5,7,5,3,4,3,6,4,0,4,216.6666667
contig_1692470_1_703_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.3333333
contig_1692677_1_597_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199
contig_1692986_1_641_-,0,0,0,0,1,0,0,0,0,0,2,3,5,4,0,0,0,0,0,0,1,3,0,4,5,6,6,0,1,2,0,0,1,0,0,0,0,1,2,0,213.6666667
contig_1694488_485_793_+,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,103
contig_1696712_1_795_-,2,1,4,3,5,1,2,2,1,0,1,0,0,0,0,0,1,0,0,0,3,2,2,3,5,8,7,4,2,7,5,4,4,2,5,2,7,1,4,3,265
contig_1697111_70_444_-,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,125
contig_1699269_1_277_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,92.33333333
contig_1701069_78_832_-,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.6666667
contig_1701435_176_952_+,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,259
contig_1701820_1_491_+,0,0,1,1,0,0,0,0,1,1,0,1,2,1,0,0,0,2,1,1,1,2,1,1,2,2,4,2,3,3,1,2,3,0,3,1,0,3,1,0,163.6666667
contig_1704454_1_971_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.6666667
contig_1705145_165_583_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,0,0,0,2,1,0,0,1,3,0,1,1,0,0,0,0,139.6666667
contig_1705291_1_397_-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,132.3333333
contig_1705477_1_750_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,250
contig_1705616_1_406_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.3333333
contig_1707813_185_706_-,0,0,0,0,0,0,4,4,3,3,2,0,0,0,0,0,0,0,1,4,4,0,1,0,0,0,0,9,5,4,4,6,2,0,4,0,0,3,0,0,174
contig_1709156_121_666_+,0,0,1,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,8,4,1,0,5,0,1,1,1,10,9,2,6,11,1,0,9,1,2,6,0,0,182
contig_1713954_596_1541_-,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,4,10,0,2,315.3333333
contig_1714820_1_981_+,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,327
contig_1714833_1_326_+,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,108.6666667
contig_1714980_1_254_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.66666667
contig_1715239_1_709_-,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3,1,1,2,1,4,3,2,4,3,0,5,0,3,0,0,0,236.3333333
contig_1715285_88_671_+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,194.6666667
contig_1717039_1_412_-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,1,0,0,137.3333333
contig_1717140_1_944_+,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,2,1,0,0,0,0,1,0,0,0,314.6666667
contig_1717441_206_886_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227
contig_1717737_51_268_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,72.66666667
contig_1717811_1_601_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,200.3333333
contig_1718148_1_534_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,178
contig_1718149_1_274_+,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,2,1,1,0,0,1,0,0,0,0,0,91.33333333
contig_1718684_1_513_+,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,171
contig_1719299_1_605_+,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,201.6666667
contig_1719867_70_645_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,192
contig_1720114_1_682_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,227.3333333
contig_1720254_1_557_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,185.6666667
contig_1720427_1_366_+,0,0,1,0,0,0,3,2,6,1,0,0,0,0,0,0,0,0,4,7,6,0,3,0,0,0,0,5,10,8,5,10,6,1,5,2,0,3,0,0,122
contig_1720497_1_345_-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,115
contig_1720578_1_700_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,4,2,0,3,3,0,0,3,0,0,0,0,0,233.3333333
contig_1720670_1_997_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,332.3333333
contig_1720740_1_705_+,0,0,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,235
contig_1720854_1_836_+,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0,3,2,0,0,1,0,2,0,0,0,278.6666667
contig_1721074_1_645_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,215
contig_1721236_1_296_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,98.66666667
contig_1722567_1_330_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110
contig_1723987_1_719_+,0,0,1,2,3,0,0,1,3,1,0,2,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,2,1,0,0,239.6666667
contig_1724608_1_220_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,73.33333333
contig_1724610_1_967_-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,322.3333333
contig_1725214_1_952_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,317.3333333
contig_1725807_1_1860_-,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,620
contig_1725814_1_1024_-,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,341.3333333
contig_1726195_1_212_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,70.66666667
contig_1726326_1_233_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,1,1,1,1,2,0,2,0,0,0,0,0,77.66666667
contig_1726551_1_747_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,249
contig_1727684_1_1100_+,2,0,7,7,5,0,5,8,1,1,1,2,2,0,0,1,4,1,7,2,1,1,3,2,3,4,3,9,10,11,11,10,6,5,11,7,10,7,1,7,366.6666667
contig_1730505_506_947_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,147.3333333
contig_1732994_12_899_-,3,2,7,4,2,2,3,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,3,1,1,2,0,0,4,0,2,1,1,1,296
contig_1733197_1_453_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,151
contig_1734066_1_765_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,255
contig_1734092_1_644_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214.6666667
contig_1734128_1_901_-,1,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,2,0,0,0,0,1,2,0,1,0,0,2,2,0,1,2,0,0,300.3333333
contig_1734336_345_677_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,111
contig_1735752_1_660_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220
contig_1736421_1_465_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,155
contig_1736690_1098_1898_+,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,267
contig_1738285_1_481_+,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,6,1,6,9,1,0,3,0,0,1,0,0,160.3333333
contig_1738726_1_1067_+,0,0,1,1,2,0,0,1,1,0,0,2,2,1,0,0,0,0,1,1,2,1,1,1,1,3,3,0,0,0,1,0,1,0,0,0,1,0,0,0,355.6666667
contig_1738820_1_279_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93
contig_1739151_1_986_+,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,328.6666667
contig_1739456_1_556_+,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,185.3333333
contig_1739531_1_243_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
contig_1739790_1_248_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,82.66666667
contig_1739976_1_770_-,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.6666667
contig_1740085_1_808_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,269.3333333
contig_1740719_1_484_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,161.3333333
contig_1740727_125_699_-,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,1,3,1,1,1,0,2,0,0,0,0,0,191.6666667
contig_1741080_1_975_+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,325
contig_1741517_406_714_-,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,103
